gpu_name,kernel_name,device,dtype,M,N,K,split_k_slices,swizzle,tb_m,tb_n,tb_k,iterations,warmup,status,error,latency_us,task_count,swizzle_log_tile,grid_m,grid_n,grid_k
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,4096,1,Identity2,128,128,32,10,2,ok,,110.49,128,1,16,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,4096,1,Identity4,128,128,32,10,2,ok,,110.49,128,2,16,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,4096,2,Identity,128,128,32,10,2,ok,,131.994,256,0,16,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,4096,2,Identity2,128,128,32,10,2,ok,,132.198,256,1,16,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,4096,2,Identity4,128,128,32,10,2,ok,,132.096,256,2,16,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,2048,1,Identity,128,128,32,10,2,ok,,113.046,256,0,16,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,2048,1,Identity2,128,128,32,10,2,ok,,113.152,256,1,16,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,2048,1,Identity4,128,128,32,10,2,ok,,113.05,256,2,16,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,2048,2,Identity,128,128,32,10,2,ok,,151.853,512,0,16,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,2048,2,Identity2,128,128,32,10,2,ok,,152.064,512,1,16,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,2048,2,Identity4,128,128,32,10,2,ok,,151.757,512,2,16,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,3072,1,Identity,128,128,32,10,2,ok,,165.581,256,0,16,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,3072,1,Identity2,128,128,32,10,2,ok,,165.478,256,1,16,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,3072,1,Identity4,128,128,32,10,2,ok,,165.581,256,2,16,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,3072,2,Identity,128,128,32,10,2,ok,,204.493,512,0,16,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,3072,2,Identity2,128,128,32,10,2,ok,,204.186,512,1,16,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,3072,2,Identity4,128,128,32,10,2,ok,,204.493,512,2,16,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,4096,1,Identity,128,128,32,10,2,ok,,218.013,256,0,16,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,4096,1,Identity2,128,128,32,10,2,ok,,218.112,256,1,16,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,4096,1,Identity4,128,128,32,10,2,ok,,217.907,256,2,16,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,4096,2,Identity,128,128,32,10,2,ok,,257.024,512,0,16,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,4096,2,Identity2,128,128,32,10,2,ok,,257.331,512,1,16,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,2048,4096,2,Identity4,128,128,32,10,2,ok,,256.915,512,2,16,16,2
