M,N,K,dtype,device,gpu_name,latency_us,kernel_name
384,768,96,f16,4,NVIDIA GeForce RTX 4090,5.584,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,768,102,f16,4,NVIDIA GeForce RTX 4090,5.6944,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align2>(T1::Params)
384,768,203,f16,4,NVIDIA GeForce RTX 4090,7.5648,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
384,768,228,f16,4,NVIDIA GeForce RTX 4090,5.9584,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x64_32x6_nn_align2>(T1::Params)
384,768,256,f16,4,NVIDIA GeForce RTX 4090,5.8624,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
384,768,287,f16,4,NVIDIA GeForce RTX 4090,9.5504,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,768,323,f16,4,NVIDIA GeForce RTX 4090,10.3776,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,768,406,f16,4,NVIDIA GeForce RTX 4090,6.8096,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x64_32x6_nn_align2>(T1::Params)
384,768,575,f16,4,NVIDIA GeForce RTX 4090,12.344,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,768,724,f16,4,NVIDIA GeForce RTX 4090,10.16,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
384,768,912,f16,4,NVIDIA GeForce RTX 4090,10.7408,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
384,768,1024,f16,4,NVIDIA GeForce RTX 4090,11.1136,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
384,768,1448,f16,4,NVIDIA GeForce RTX 4090,13.336,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
384,768,1625,f16,4,NVIDIA GeForce RTX 4090,19.4608,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,768,2299,f16,4,NVIDIA GeForce RTX 4090,23.7984,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,768,2896,f16,4,NVIDIA GeForce RTX 4090,18.7472,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
384,768,3649,f16,4,NVIDIA GeForce RTX 4090,33.0912,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,768,4598,f16,4,NVIDIA GeForce RTX 4090,25.9152,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x128_32x4_nn_align2>(T1::Params)
384,768,5793,f16,4,NVIDIA GeForce RTX 4090,45.1664,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,768,6502,f16,4,NVIDIA GeForce RTX 4090,32.9888,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x128_32x4_nn_align2>(T1::Params)
384,776,36,f16,4,NVIDIA GeForce RTX 4090,6.6224,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align2>(T1::Params)
384,776,57,f16,4,NVIDIA GeForce RTX 4090,7.224,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
384,776,72,f16,4,NVIDIA GeForce RTX 4090,5.7776,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,776,114,f16,4,NVIDIA GeForce RTX 4090,5.9264,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align2>(T1::Params)
384,776,128,f16,4,NVIDIA GeForce RTX 4090,6.704,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
384,776,144,f16,4,NVIDIA GeForce RTX 4090,5.9344,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
384,776,160,f16,4,NVIDIA GeForce RTX 4090,6.6128,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
384,776,456,f16,4,NVIDIA GeForce RTX 4090,7.3136,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
384,776,645,f16,4,NVIDIA GeForce RTX 4090,13.7648,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,776,1149,f16,4,NVIDIA GeForce RTX 4090,16.7072,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,776,1536,f16,4,NVIDIA GeForce RTX 4090,13.4752,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
384,776,1825,f16,4,NVIDIA GeForce RTX 4090,21.7872,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,776,3251,f16,4,NVIDIA GeForce RTX 4090,32.6096,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,776,4096,f16,4,NVIDIA GeForce RTX 4090,24.7344,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn
384,776,10321,f16,4,NVIDIA GeForce RTX 4090,84.1168,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,776,14596,f16,4,NVIDIA GeForce RTX 4090,70.36,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
384,891,32,f16,4,NVIDIA GeForce RTX 4090,5.6256,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,891,33,f16,4,NVIDIA GeForce RTX 4090,5.8112,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
384,891,51,f16,4,NVIDIA GeForce RTX 4090,5.7664,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
384,891,64,f16,4,NVIDIA GeForce RTX 4090,5.5136,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,891,102,f16,4,NVIDIA GeForce RTX 4090,5.6336,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align2>(T1::Params)
384,891,112,f16,4,NVIDIA GeForce RTX 4090,5.6736,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,891,287,f16,4,NVIDIA GeForce RTX 4090,9.52,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,891,512,f16,4,NVIDIA GeForce RTX 4090,7.3088,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
384,891,575,f16,4,NVIDIA GeForce RTX 4090,12.8,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,891,724,f16,4,NVIDIA GeForce RTX 4090,10.4672,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
384,891,1024,f16,4,NVIDIA GeForce RTX 4090,10.272,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
384,891,1290,f16,4,NVIDIA GeForce RTX 4090,13.0912,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
384,891,1448,f16,4,NVIDIA GeForce RTX 4090,13.36,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
384,891,1625,f16,4,NVIDIA GeForce RTX 4090,21.2736,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,891,2896,f16,4,NVIDIA GeForce RTX 4090,20.2768,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn
384,891,3649,f16,4,NVIDIA GeForce RTX 4090,37.4784,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,891,6502,f16,4,NVIDIA GeForce RTX 4090,35.3104,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
384,891,16384,f16,4,NVIDIA GeForce RTX 4090,77.9104,ampere_fp16_s16816gemm_fp16_64x128_ldg8_f2f_stages_64x3_nn
384,896,45,f16,4,NVIDIA GeForce RTX 4090,6.2016,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
384,896,48,f16,4,NVIDIA GeForce RTX 4090,6.64,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,896,81,f16,4,NVIDIA GeForce RTX 4090,5.6992,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
384,896,91,f16,4,NVIDIA GeForce RTX 4090,6.9168,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
384,896,96,f16,4,NVIDIA GeForce RTX 4090,6.5984,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,896,181,f16,4,NVIDIA GeForce RTX 4090,7.8256,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
384,896,203,f16,4,NVIDIA GeForce RTX 4090,9.1088,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,896,224,f16,4,NVIDIA GeForce RTX 4090,6.6624,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
384,896,228,f16,4,NVIDIA GeForce RTX 4090,5.7888,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x64_32x6_nn_align2>(T1::Params)
384,896,256,f16,4,NVIDIA GeForce RTX 4090,6.8496,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
384,896,323,f16,4,NVIDIA GeForce RTX 4090,10.104,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,896,362,f16,4,NVIDIA GeForce RTX 4090,6.7696,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x64_32x6_nn_align2>(T1::Params)
384,896,406,f16,4,NVIDIA GeForce RTX 4090,6.848,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x64_32x6_nn_align2>(T1::Params)
384,896,912,f16,4,NVIDIA GeForce RTX 4090,9.5712,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
384,896,2299,f16,4,NVIDIA GeForce RTX 4090,25.8624,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,896,8192,f16,4,NVIDIA GeForce RTX 4090,42.0896,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn
384,896,13004,f16,4,NVIDIA GeForce RTX 4090,63.2816,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
384,1024,45,f16,4,NVIDIA GeForce RTX 4090,5.7952,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
384,1024,48,f16,4,NVIDIA GeForce RTX 4090,5.5328,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,1024,81,f16,4,NVIDIA GeForce RTX 4090,5.6384,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1024,91,f16,4,NVIDIA GeForce RTX 4090,6.0576,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1024,96,f16,4,NVIDIA GeForce RTX 4090,5.5584,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,1024,181,f16,4,NVIDIA GeForce RTX 4090,6.2496,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1024,203,f16,4,NVIDIA GeForce RTX 4090,9.096,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1024,224,f16,4,NVIDIA GeForce RTX 4090,7.3376,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
384,1024,228,f16,4,NVIDIA GeForce RTX 4090,6.7216,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x64_32x6_nn_align2>(T1::Params)
384,1024,256,f16,4,NVIDIA GeForce RTX 4090,5.9328,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
384,1024,323,f16,4,NVIDIA GeForce RTX 4090,9.0928,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1024,362,f16,4,NVIDIA GeForce RTX 4090,7.0848,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x64_32x6_nn_align2>(T1::Params)
384,1024,406,f16,4,NVIDIA GeForce RTX 4090,6.9648,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x64_32x6_nn_align2>(T1::Params)
384,1024,912,f16,4,NVIDIA GeForce RTX 4090,9.584,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
384,1024,2299,f16,4,NVIDIA GeForce RTX 4090,29.024,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,1024,8192,f16,4,NVIDIA GeForce RTX 4090,50.24,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
384,1024,13004,f16,4,NVIDIA GeForce RTX 4090,77.304,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
384,1176,45,f16,4,NVIDIA GeForce RTX 4090,6.512,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
384,1176,48,f16,4,NVIDIA GeForce RTX 4090,6.5936,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,1176,81,f16,4,NVIDIA GeForce RTX 4090,7.3632,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1176,91,f16,4,NVIDIA GeForce RTX 4090,9.096,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1176,96,f16,4,NVIDIA GeForce RTX 4090,5.4272,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,1176,181,f16,4,NVIDIA GeForce RTX 4090,7.6672,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1176,203,f16,4,NVIDIA GeForce RTX 4090,8.2416,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1176,224,f16,4,NVIDIA GeForce RTX 4090,7.0144,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
384,1176,228,f16,4,NVIDIA GeForce RTX 4090,6.9168,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align2>(T1::Params)
384,1176,256,f16,4,NVIDIA GeForce RTX 4090,6.0976,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
384,1176,323,f16,4,NVIDIA GeForce RTX 4090,11.7808,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1176,362,f16,4,NVIDIA GeForce RTX 4090,7.9344,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x64_64x6_nn_align2>(T1::Params)
384,1176,406,f16,4,NVIDIA GeForce RTX 4090,8.056,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x64_64x6_nn_align2>(T1::Params)
384,1176,912,f16,4,NVIDIA GeForce RTX 4090,9.9936,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
384,1176,2299,f16,4,NVIDIA GeForce RTX 4090,33.8912,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,1176,8192,f16,4,NVIDIA GeForce RTX 4090,57.1776,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
384,1176,13004,f16,4,NVIDIA GeForce RTX 4090,91.4592,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
384,1351,32,f16,4,NVIDIA GeForce RTX 4090,6.5648,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,1351,33,f16,4,NVIDIA GeForce RTX 4090,7.2592,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
384,1351,51,f16,4,NVIDIA GeForce RTX 4090,6.6176,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
384,1351,64,f16,4,NVIDIA GeForce RTX 4090,5.5872,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,1351,102,f16,4,NVIDIA GeForce RTX 4090,6.7328,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align2>(T1::Params)
384,1351,112,f16,4,NVIDIA GeForce RTX 4090,9.04,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,1351,287,f16,4,NVIDIA GeForce RTX 4090,10.0096,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1351,512,f16,4,NVIDIA GeForce RTX 4090,10.2704,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align8>(T1::Params)
384,1351,575,f16,4,NVIDIA GeForce RTX 4090,13.8592,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,1351,724,f16,4,NVIDIA GeForce RTX 4090,13.576,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
384,1351,1024,f16,4,NVIDIA GeForce RTX 4090,15.3328,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params)
384,1351,1290,f16,4,NVIDIA GeForce RTX 4090,20.888,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
384,1351,1448,f16,4,NVIDIA GeForce RTX 4090,23.776,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params)
384,1351,1625,f16,4,NVIDIA GeForce RTX 4090,24.1904,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,1351,2896,f16,4,NVIDIA GeForce RTX 4090,39.7328,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params)
384,1351,3649,f16,4,NVIDIA GeForce RTX 4090,45.2624,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,1351,6502,f16,4,NVIDIA GeForce RTX 4090,63.8944,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
384,1351,16384,f16,4,NVIDIA GeForce RTX 4090,128.499,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
384,1536,36,f16,4,NVIDIA GeForce RTX 4090,5.5392,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align2>(T1::Params)
384,1536,57,f16,4,NVIDIA GeForce RTX 4090,5.8784,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1536,72,f16,4,NVIDIA GeForce RTX 4090,6.4912,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,1536,114,f16,4,NVIDIA GeForce RTX 4090,6.8064,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align2>(T1::Params)
384,1536,128,f16,4,NVIDIA GeForce RTX 4090,5.5952,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,1536,144,f16,4,NVIDIA GeForce RTX 4090,7.5376,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,1536,160,f16,4,NVIDIA GeForce RTX 4090,5.8768,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align8>(T1::Params)
384,1536,456,f16,4,NVIDIA GeForce RTX 4090,10.992,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align8>(T1::Params)
384,1536,645,f16,4,NVIDIA GeForce RTX 4090,15.0064,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,1536,1149,f16,4,NVIDIA GeForce RTX 4090,19.6128,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,1536,1536,f16,4,NVIDIA GeForce RTX 4090,22.1168,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params)
384,1536,1825,f16,4,NVIDIA GeForce RTX 4090,25.9136,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,1536,3251,f16,4,NVIDIA GeForce RTX 4090,42.576,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,1536,4096,f16,4,NVIDIA GeForce RTX 4090,42.1648,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params)
384,1536,10321,f16,4,NVIDIA GeForce RTX 4090,134.179,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x256_nn_align1>(T1::Params)
384,1536,14596,f16,4,NVIDIA GeForce RTX 4090,124.438,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
384,1552,45,f16,4,NVIDIA GeForce RTX 4090,6.7072,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1552,48,f16,4,NVIDIA GeForce RTX 4090,5.6608,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,1552,81,f16,4,NVIDIA GeForce RTX 4090,5.6768,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1552,91,f16,4,NVIDIA GeForce RTX 4090,6.1056,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1552,96,f16,4,NVIDIA GeForce RTX 4090,6.2928,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
384,1552,181,f16,4,NVIDIA GeForce RTX 4090,8.9216,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1552,203,f16,4,NVIDIA GeForce RTX 4090,8.2656,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
384,1552,224,f16,4,NVIDIA GeForce RTX 4090,7.4976,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align8>(T1::Params)
384,1552,228,f16,4,NVIDIA GeForce RTX 4090,6.96,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
384,1552,256,f16,4,NVIDIA GeForce RTX 4090,7.296,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align8>(T1::Params)
384,1552,323,f16,4,NVIDIA GeForce RTX 4090,13.7952,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
384,1552,362,f16,4,NVIDIA GeForce RTX 4090,8.6416,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
384,1552,406,f16,4,NVIDIA GeForce RTX 4090,9.4032,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
